,id,date,jspsychID,prolificID,completion,block,trial_num,stimulus,time_elapse,causal_rating,cf_resp,animacy_rating,cause_rt,anim_rt,cf_rt,trial_rt,subject_id,vid_num,agent,outcome,cf
1253,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,6,02_a_in_out.mp4,211225.0,56,,100,14448.100000023842,18112.200000047684,,19232.600000023842,13,02,animate,outcome_in,cf_out
1254,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,7,20_a_out_in.mp4,235921.0,83,,100,16576.69999998808,21856.80000001192,,22928.69999998808,13,20,animate,outcome_out,cf_in
1255,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,8,12_a_in_in.mp4,249816.0,1,,100,9531.899999976158,11171.799999952316,,12131.799999952316,13,12,animate,outcome_in,cf_in
1256,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,9,17_a_out_out.mp4,263704.0,1,,99,10431.199999988079,12582.899999976158,,13630.800000011921,13,17,animate,outcome_out,cf_out
1257,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,10,09_p_in_in.mp4,288656.0,87,,31,11870.100000023842,22341.80000001192,,23189.69999998808,13,09,inanimate,outcome_in,cf_in
1258,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,11,01_p_in_out.mp4,304904.0,60,,40,11601.900000035763,14313.900000035763,,14985.900000035763,13,01,inanimate,outcome_in,cf_out
1259,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,12,14_a_out_out.mp4,318792.0,100,,98,10548.800000011921,12108.100000023842,,13380.5,13,14,animate,outcome_out,cf_out
1260,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,13,16_a_out_out.mp4,334896.0,44,,99,13138.800000011921,15154.699999988079,,15842.899999976158,13,16,animate,outcome_out,cf_out
1261,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,14,16_p_out_out.mp4,352696.0,57,,22,11681.0,15000.800000011921,,15785.0,13,16,inanimate,outcome_out,cf_out
1263,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,16,06_a_in_out.mp4,380032.0,81,,100,5340.599999964237,6940.5,,7732.399999976158,13,06,animate,outcome_in,cf_out
1264,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,17,11_p_in_in.mp4,397304.0,55,,1,5389.099999964237,15902.099999964237,,17013.099999964237,13,11,inanimate,outcome_in,cf_in
1265,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,18,11_a_in_in.mp4,415168.0,9,,90,11311.400000035763,16911.5,,17599.400000035763,13,11,animate,outcome_in,cf_in
1266,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,19,20_p_out_in.mp4,427095.0,72,,90,8126.300000011921,10366.400000035763,,11166.100000023842,13,20,inanimate,outcome_out,cf_in
1267,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,20,21_p_out_in.mp4,439375.0,68,,16,7699.399999976158,10115.5,,11515.799999952316,13,21,inanimate,outcome_out,cf_in
1268,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,21,21_a_out_in.mp4,460255.0,68,,94,16225.5,19905.600000023842,,20617.400000035763,13,21,animate,outcome_out,cf_in
1269,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,22,03_p_in_out.mp4,477303.0,1,,93,11921.799999952316,14233.799999952316,,15033.699999988079,13,03,inanimate,outcome_in,cf_out
1270,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,23,22_p_out_in.mp4,495551.0,78,,24,6345.899999976158,17017.69999998808,,17737.899999976158,13,22,inanimate,outcome_out,cf_in
1272,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,25,13_a_out_out.mp4,519686.0,100,,100,7370.700000047684,8202.600000023842,,9522.600000023842,13,13,animate,outcome_out,cf_out
1273,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,26,19_a_out_in.mp4,532030.0,100,,100,10471.800000011921,11479.5,,12087.600000023842,13,19,animate,outcome_out,cf_in
1274,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,27,01_a_in_out.mp4,545870.0,63,,100,11121.300000011921,12241.399999976158,,13081.399999976158,13,01,animate,outcome_in,cf_out
1276,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,29,22_a_out_in.mp4,613822.0,36,,100,47982.799999952316,49758.69999998808,,50406.89999997616,13,22,animate,outcome_out,cf_in
1277,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,30,23_a_out_in.mp4,627573.0,83,,99,10964.400000035763,11932.600000023842,,12740.5,13,23,animate,outcome_out,cf_in
1278,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,31,15_a_out_out.mp4,641542.0,100,,100,10945.300000011921,11976.699999988079,,12961.100000023842,13,15,animate,outcome_out,cf_out
1279,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,32,05_p_in_out.mp4,653909.0,100,,5,5265.199999988079,9417.199999988079,,11609.399999976158,13,05,inanimate,outcome_in,cf_out
1280,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,33,19_p_out_in.mp4,666150.0,65,,12,7060.399999976158,10124.5,,10732.699999988079,13,19,inanimate,outcome_out,cf_in
1281,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,34,15_p_out_out.mp4,681845.0,59,,11,10480.0,13040.100000023842,,13687.800000011921,13,15,inanimate,outcome_out,cf_out
1282,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,35,10_a_in_in.mp4,692925.0,2,,96,6224.399999976158,8424.699999988079,,9072.599999964237,13,10,animate,outcome_in,cf_in
1283,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,36,24_p_out_in.mp4,709181.0,62,,13,11551.100000023842,15358.900000035763,,15998.800000011921,13,24,inanimate,outcome_out,cf_in
1284,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,37,24_a_out_in.mp4,724317.0,17,,95,12450.300000011921,13682.300000011921,,14378.600000023842,13,24,animate,outcome_out,cf_in
1285,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,38,18_a_out_out.mp4,740542.0,1,,97,11014.599999964237,13174.800000011921,,14215.099999964237,13,18,animate,outcome_out,cf_out
1286,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,39,17_p_out_out.mp4,838853.0,13,,12,93606.10000002384,96662.0,,97302.19999998808,13,17,inanimate,outcome_out,cf_out
1287,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,40,12_p_in_in.mp4,863692.0,14,,1,20909.80000001192,22085.600000023842,,22821.600000023842,13,12,inanimate,outcome_in,cf_in
1288,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,41,14_p_out_out.mp4,872788.0,98,,5,4896.100000023842,6688.300000011921,,7335.899999976158,13,14,inanimate,outcome_out,cf_out
1289,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,42,09_a_in_in.mp4,883428.0,67,,97,5435.100000023842,7962.800000011921,,8883.100000023842,13,09,animate,outcome_in,cf_in
1291,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,44,23_p_out_in.mp4,907875.0,5,,5,10443.0,11354.800000011921,,12050.900000035763,13,23,inanimate,outcome_out,cf_in
1292,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,45,02_p_in_out.mp4,919611.0,55,,2,5454.399999976158,10198.5,,11478.5,13,02,inanimate,outcome_in,cf_out
1293,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,46,18_p_out_out.mp4,927883.0,34,,3,4711.199999988079,6351.300000011921,,7263.0,13,18,inanimate,outcome_out,cf_out
1294,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,47,03_a_in_out.mp4,936267.0,100,,99,5190.899999976158,6238.699999988079,,7126.899999976158,13,03,animate,outcome_in,cf_out
1295,13,2021-09-25 18:50:33.417524,9xysvf8aedhv2cn,5f16ce762a29d0000ba36acd,1,video-slider-response,48,10_p_in_in.mp4,946651.0,54,,1,5784.699999988079,7704.900000035763,,8376.800000011921,13,10,inanimate,outcome_in,cf_in
1296,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,1,21_a_out_in.mp4,261382.0,90,,100,22714.599999997765,49696.800000000745,,72596.89999999851,130,21,animate,outcome_out,cf_in
1297,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,2,16_p_out_out.mp4,296915.0,83,,100,17092.39999999851,25289.199999999255,,35253.89999999851,130,16,inanimate,outcome_out,cf_out
1298,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,3,23_p_out_in.mp4,346819.0,1,,80,20432.599999997765,43494.599999997765,,47880.300000000745,130,23,inanimate,outcome_out,cf_in
1299,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,4,13_p_out_out.mp4,439461.0,28,,93,80554.89999999851,90879.5,,92123.19999999925,130,13,inanimate,outcome_out,cf_out
1300,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,5,12_p_in_in.mp4,498037.0,9,,70,17729.900000002235,56134.0,,56808.900000002235,130,12,inanimate,outcome_in,cf_in
1301,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,6,22_a_out_in.mp4,548220.0,15,,7,28610.29999999702,31155.0,,48670.099999997765,130,22,animate,outcome_out,cf_in
1302,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,7,17_p_out_out.mp4,578526.0,1,,92,18648.300000000745,27467.599999997765,,28285.199999999255,130,17,inanimate,outcome_out,cf_out
1303,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,8,15_a_out_out.mp4,596998.0,15,,16,12836.099999997765,15753.199999999255,,16701.699999999255,130,15,animate,outcome_out,cf_out
1304,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,9,03_a_in_out.mp4,618812.0,76,,17,16219.5,20020.5,,20791.300000000745,130,03,animate,outcome_in,cf_out
1305,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,10,22_p_out_in.mp4,648970.0,7,,96,21976.400000002235,27161.800000000745,,29389.400000002235,130,22,inanimate,outcome_out,cf_in
1306,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,11,18_a_out_out.mp4,683487.0,1,,1,10695.900000002235,24922.5,,32999.60000000149,130,18,animate,outcome_out,cf_out
1307,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,12,15_p_out_out.mp4,715745.0,3,,89,15972.5,29866.39999999851,,30486.699999999255,130,15,inanimate,outcome_out,cf_out
1308,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,13,09_a_in_in.mp4,732954.0,69,,35,10910.79999999702,14367.39999999851,,15192.79999999702,130,09,animate,outcome_in,cf_in
1309,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,14,21_p_out_in.mp4,762841.0,76,,81,18129.5,27839.29999999702,,28615.5,130,21,inanimate,outcome_out,cf_in
1310,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,15,09_p_in_in.mp4,788296.0,68,,44,16341.89999999851,23437.699999999255,,24691.5,130,09,inanimate,outcome_in,cf_in
1311,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,16,10_a_in_in.mp4,809392.0,35,,6,8314.900000002235,19303.5,,20080.10000000149,130,10,animate,outcome_in,cf_in
1313,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,18,02_p_in_out.mp4,866906.0,66,,99,27314.599999997765,32279.39999999851,,33027.099999997765,130,02,inanimate,outcome_in,cf_out
1314,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,19,18_p_out_out.mp4,911584.0,1,,80,32721.400000002235,43159.400000002235,,44413.70000000298,130,18,inanimate,outcome_out,cf_out
1316,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,21,11_p_in_in.mp4,943648.0,23,,91,14190.099999997765,16707.0,,17343.800000000745,130,11,inanimate,outcome_in,cf_in
1317,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,22,14_a_out_out.mp4,966979.0,27,,27,15454.300000000745,22290.89999999851,,23064.699999999255,130,14,animate,outcome_out,cf_out
1319,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,24,01_a_in_out.mp4,1004078.0,65,,11,10096.10000000149,14756.0,,15950.10000000149,130,01,animate,outcome_in,cf_out
1320,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,25,05_p_in_out.mp4,1029941.0,100,,81,13521.699999999255,23173.599999997765,,24345.5,130,05,inanimate,outcome_in,cf_out
1321,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,26,01_p_in_out.mp4,1055649.0,44,,83,19767.699999999255,22871.60000000149,,24439.60000000149,130,01,inanimate,outcome_in,cf_out
1322,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,27,19_a_out_in.mp4,1085828.0,56,,2,22557.10000000149,27815.300000000745,,28904.39999999851,130,19,animate,outcome_out,cf_in
1323,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,28,11_a_in_in.mp4,1130032.0,57,,1,32702.5,41607.800000000745,,42682.300000000745,130,11,animate,outcome_in,cf_in
1324,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,29,03_p_in_out.mp4,1148523.0,100,,80,11571.0,16597.39999999851,,17480.60000000149,130,03,inanimate,outcome_in,cf_out
1325,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,30,24_a_out_in.mp4,1165550.0,1,,1,6168.5,14218.199999999255,,15268.10000000149,130,24,animate,outcome_out,cf_in
1326,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,31,17_a_out_out.mp4,1177942.0,1,,2,9377.89999999851,10681.800000000745,,11617.599999997765,130,17,animate,outcome_out,cf_out
1327,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,32,20_p_out_in.mp4,1196760.0,72,,82,11030.0,16510.5,,17554.699999999255,130,20,inanimate,outcome_out,cf_in
1328,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,33,14_p_out_out.mp4,1213202.0,87,,78,4682.10000000149,15178.5,,15927.20000000298,130,14,inanimate,outcome_out,cf_out
1329,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,34,04_a_in_out.mp4,1227920.0,100,,11,5808.20000000298,11290.900000002235,,12709.0,130,04,animate,outcome_in,cf_out
1330,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,35,23_a_out_in.mp4,1248563.0,73,,13,15016.800000000745,19380.300000000745,,20128.39999999851,130,23,animate,outcome_out,cf_in
1332,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,37,06_a_in_out.mp4,1275386.0,100,,6,7797.89999999851,11151.89999999851,,11956.0,130,06,animate,outcome_in,cf_out
1333,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,38,16_a_out_out.mp4,1296657.0,24,,5,13215.199999999255,19492.900000002235,,20246.900000002235,130,16,animate,outcome_out,cf_out
1334,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,39,12_a_in_in.mp4,1343579.0,11,,16,14777.20000000298,41318.60000000149,,45647.900000002235,130,12,animate,outcome_in,cf_in
1335,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,40,19_p_out_in.mp4,1664882.0,67,,83,296873.19999999925,316847.8999999985,,319776.30000000075,130,19,inanimate,outcome_out,cf_in
1336,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,41,13_a_out_out.mp4,1694158.0,61,,16,16758.699999999255,26813.0,,27757.699999999255,130,13,animate,outcome_out,cf_out
1337,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,42,06_p_in_out.mp4,1706993.0,100,,91,4801.5,10365.699999999255,,11571.800000000745,130,06,inanimate,outcome_in,cf_out
1338,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,43,24_p_out_in.mp4,2826157.0,8,,86,1091840.3999999985,1117107.3999999985,,1118397.6000000015,130,24,inanimate,outcome_out,cf_in
1339,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,44,10_p_in_in.mp4,2838132.0,33,,84,7642.0,10892.0,,11710.5,130,10,inanimate,outcome_in,cf_in
1340,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,45,05_a_in_out.mp4,2852837.0,99,,16,9549.5,12529.20000000298,,13188.5,130,05,animate,outcome_in,cf_out
1341,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,46,20_a_out_in.mp4,2907347.0,25,,58,46138.0,52042.69999999553,,52749.0,130,20,animate,outcome_out,cf_in
1342,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,47,02_a_in_out.mp4,2918889.0,74,,58,7806.60000000149,10472.20000000298,,11029.0,130,02,animate,outcome_in,cf_out
1343,130,2021-10-01 14:05:23.615032,aenxvo1typrv4px,6155c6a8e5b22493f3cd1209,1,video-slider-response,48,04_p_in_out.mp4,2936471.0,98,,59,6732.10000000149,15527.39999999851,,16809.89999999851,130,04,inanimate,outcome_in,cf_out
1344,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,1,15_p_out_out.mp4,150829.0,1,,76,13150.599999904633,15564.400000095367,,16366.400000095367,115,15,inanimate,outcome_out,cf_out
1345,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,2,10_p_in_in.mp4,169737.0,100,,100,12803.399999856949,14877.199999809265,,17149.299999952316,115,10,inanimate,outcome_in,cf_in
1346,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,3,12_a_in_in.mp4,184482.0,1,,100,10515.900000095367,12543.200000047684,,13479.099999904633,115,12,animate,outcome_in,cf_in
1348,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,5,05_p_in_out.mp4,209719.0,100,,87,5656.200000047684,6877.799999952316,,7607.900000095367,115,05,inanimate,outcome_in,cf_out
1349,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,6,14_p_out_out.mp4,224755.0,100,,100,10715.0,12985.099999904633,,14031.0,115,14,inanimate,outcome_out,cf_out
1350,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,7,02_a_in_out.mp4,234925.0,100,,19,5255.5,7769.399999856949,,9401.399999856949,115,02,animate,outcome_in,cf_out
1352,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,9,03_a_in_out.mp4,259939.0,1,,84,11127.5,13620.899999856949,,14369.0,115,03,animate,outcome_in,cf_out
1353,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,10,22_p_out_in.mp4,273693.0,100,,50,9698.5,11675.600000143051,,12743.5,115,22,inanimate,outcome_out,cf_in
1354,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,11,16_p_out_out.mp4,287907.0,1,,64,10483.200000047684,12204.200000047684,,12958.299999952316,115,16,inanimate,outcome_out,cf_out
1355,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,12,19_p_out_in.mp4,303087.0,100,,88,11731.299999952316,13335.199999809265,,14419.199999809265,115,19,inanimate,outcome_out,cf_in
1356,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,13,23_p_out_in.mp4,309508.0,9,,73,3975.2999999523163,5507.199999809265,,6161.099999904633,115,23,inanimate,outcome_out,cf_in
1357,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,14,23_a_out_in.mp4,316048.0,84,,29,4421.700000047684,5377.599999904633,,6021.299999952316,115,23,animate,outcome_out,cf_in
1358,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,15,21_a_out_in.mp4,323116.0,99,,80,4748.700000047684,6193.900000095367,,6801.800000190735,115,21,animate,outcome_out,cf_in
1359,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,16,13_a_out_out.mp4,329910.0,100,,100,4654.5,5564.400000095367,,6282.400000095367,115,13,animate,outcome_out,cf_out
1360,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,17,11_a_in_in.mp4,339604.0,95,,87,6758.400000095367,8020.600000143051,,8936.300000190735,115,11,animate,outcome_in,cf_in
1361,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,18,17_a_out_out.mp4,348114.0,78,,78,5011.199999809265,6857.399999856949,,7991.199999809265,115,17,animate,outcome_out,cf_out
1362,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,19,13_p_out_out.mp4,356684.0,99,,94,5060.799999952316,6282.200000047684,,7052.700000047684,115,13,inanimate,outcome_out,cf_out
1363,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,20,03_p_in_out.mp4,364920.0,100,,100,4639.200000047684,6726.599999904633,,7466.5,115,03,inanimate,outcome_in,cf_out
1364,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,21,01_p_in_out.mp4,373755.0,100,,75,5805.100000143051,8003.0,,8574.900000095367,115,01,inanimate,outcome_in,cf_out
1365,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,22,20_a_out_in.mp4,383851.0,1,,99,5982.900000095367,7573.0,,8334.800000190735,115,20,animate,outcome_out,cf_in
1366,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,23,06_a_in_out.mp4,393563.0,100,,100,5812.700000047684,7464.899999856949,,8193.299999952316,115,06,animate,outcome_in,cf_out
1367,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,24,22_a_out_in.mp4,403785.0,90,,14,5167.600000143051,8294.700000047684,,8965.600000143051,115,22,animate,outcome_out,cf_in
1368,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,25,11_p_in_in.mp4,417959.0,100,,5,10044.900000095367,11080.900000095367,,12168.700000047684,115,11,inanimate,outcome_in,cf_in
1369,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,26,20_p_out_in.mp4,426617.0,1,,91,4550.900000095367,6588.799999952316,,7391.0,115,20,inanimate,outcome_out,cf_in
1370,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,27,09_a_in_in.mp4,435946.0,100,,85,5112.900000095367,6661.0,,7561.200000047684,115,09,animate,outcome_in,cf_in
1371,115,2021-09-30 19:18:24.193481,aq2k8hublgoo6ex,615282175dc69d49906c60e7,1,video-slider-response,28,05_a_in_out.mp4,443488.0,100,,100,3750.7000000476837,5026.900000095367,,5774.200000047684,115,05,animate,outcome_in,cf_out
